ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice
RVTY,US,2025-02-03,Diagnostics & Research,Healthcare,17522065408.0,10.105,0.093439996,1.9335275,41.849,0.03308,3.559,2.3,10321331000.0,1760466000.0,304344000.0,2024-09-30,141093000.0,0.0781,-0.6182091867053199,0.8524177095723567,126.12999725341797,120.04898071289062,0.017369185248049954,0.02519029247056543,0.008052304149919538,50.445650979746944,54.839129240616515,-0.8870642885926012,1.0506544620738656,0.08011575533215329
LNT,US,2025-02-03,Utilities - Regulated Electric,Utilities,24960561152.0,3.223,0.16667,2.1716075,153.258,0.096540004,0.86,2.57,20861000000.0,-320000000.0,848000000.0,2024-09-30,289500000.0,0.0488,0.07613601208676225,0.037689746044957236,58.880001068115234,54.314727783203125,0.03397359517824994,0.04128328708436785,0.01159829693880113,21.65642064907208,22.910506252184916,3.0091550140657235,1.0840522169812645,0.054738450093971255
CPB,US,2025-02-03,Packaged Foods,Consumer Defensive,21008762880.0,0.362,0.05884,3.026233,198.683,0.15203,0.612,1.83,12975000000.0,-328000000.0,1255000000.0,2024-10-31,188000000.0,0.1235,-0.017139531975604073,0.054392050931018024,38.77000045776367,48.00129699707031,0.05973697771584349,0.09923301968846367,0.008948646861018787,20.987978392220583,21.185792599870858,-12.360776612818903,0.8076865185565703,0.009337116216812158
CF,US,2025-02-03,Agricultural Inputs,Basic Materials,19962378240.0,10.786,0.19455,3.0797114,42.006,0.1792,2.813,6.31,10993000000.0,1837000000.0,1710000000.0,2024-09-30,454500000.0,0.2179,-0.04654691523158109,0.4447808159130693,92.20999908447266,71.9854736328125,0.08566113613525038,0.1332813717848792,0.02276782828857971,12.903961820043211,14.613312057761119,-3.1394802394652137,1.2809528705030482,0.11697212999773542
CAG,US,2025-02-03,Packaged Foods,Consumer Defensive,21706461184.0,0.27,0.041389998,1.4489266,100.881,0.05605,0.937,1.03,17812700000.0,-1354300000.0,719500000.0,2024-11-30,381425000.0,0.0687,-0.27742087428324935,0.012860020469090159,25.889999389648438,29.250520706176758,0.033146812550465345,0.0437162786176056,0.017571956882642452,24.873785815192658,25.135921737522754,-0.9060573326525796,0.8851124275603515,0.010428737209934185
SNA,US,2025-02-03,Tools & Accessories,Industrials,18641303552.0,25.01,0.20402001,3.3914971,23.352,0.20599002,4.183,19.46,3952600000.0,3044300000.0,1068500000.0,2024-09-30,283600000.0,0.1447,0.14937155572266117,0.8371187947174832,355.1499938964844,267.8020935058594,0.05731895288435245,0.1527104860724035,0.015213528346282036,16.965056212563432,18.250256623663123,1.2218026742352777,1.326165860942808,0.07042095010506932
NI,US,2025-02-03,Utilities - Regulated Gas,Utilities,32882954240.0,0.27,0.14631,2.086013,131.811,0.08756,0.464,1.64,29212100000.0,-1869500000.0,1392700000.0,2024-09-30,-243325000.0,0.0504,0.08647874275398915,0.22186095776569834,37.29999923706055,30.339399337768555,0.0423532505575752,0.05093517075918164,-0.007399730517643417,22.57926782747594,22.743901973817408,2.629999147711738,1.2294244464697415,0.007238606046182793
CE,US,2025-02-03,Chemicals,Basic Materials,20735539200.0,7.437,0.10402001,1.0468522,172.83,0.15095,1.372,10.04,20186000000.0,1547000000.0,1104000000.0,2024-09-30,211000000.0,0.1002,0.03136683481952932,0.20850128970173046,71.04000091552734,125.29490661621094,0.05324192389460507,0.050798325127686006,0.010175766251595714,6.334960250550533,7.075697302343362,2.2557893848881294,0.566982352547889,0.10468749865084083
PNR,US,2025-02-03,Specialty Industrial Machinery,Industrials,18654566400.0,1.32,0.16290002,4.8859506,49.774,0.20408002,1.603,4.0,4983500000.0,560300000.0,804800000.0,2024-09-30,181450000.0,0.1373,0.13344754769934764,0.9315449064982205,103.68000030517578,80.77800750732422,0.043142251754508754,0.14517118222158087,0.009726840930486596,25.590000076293947,25.920000076293945,1.942336185501943,1.2835176739878738,0.01273148144400714
VTRS,US,2025-02-03,Drug Manufacturers - Specialty & Generic,Healthcare,27430428672.0,1.716,-0.0587,0.6709082,80.912,-0.043449998,1.505,-0.73,33446400000.0,3795300000.0,215400000.0,2024-09-30,473250000.0,0.0175,0.4203885844621475,0.6663848699116816,11.279999732971191,11.33781623840332,0.007852593285203472,0.005783839083607891,0.017252738032602338,-13.101369497220812,-15.45205442872766,-0.36756598537273055,0.9949005607238285,0.15212766317575077
UAL,US,2025-02-03,Airlines,Industrials,55542366208.0,43.068,0.04936,3.0340147,291.676,0.27245,0.795,9.45,54069000000.0,-4794000000.0,4681000000.0,2024-09-30,76250000.0,0.0086,-4.037121083114184,1.2233535934170707,105.83999633789062,37.880001068115234,0.08427800829496847,0.09499746321664129,0.0013728259202075081,6.642539295014882,11.1999996124752,-0.02774254074102643,2.7940864137667467,0.4069161138527146
NDSN,US,2025-02-03,Specialty Industrial Machinery,Industrials,15717453824.0,2.891,0.17746,4.3671227,56.526,0.17406,2.362,8.1,4725934000.0,746555000.0,674001000.0,2024-10-31,122945750.0,0.1716,0.027347764222199686,0.8274935219304247,220.22000122070312,233.21524047851562,0.04288232735068222,0.12316169114273232,0.007822243435655345,26.830740891444833,27.187654471691744,9.941454171826605,0.9442779158379675,0.01312778123683079
BG,US,2025-02-03,Farm Products,Consumer Defensive,15716811776.0,21.586,0.02112,1.0387535,63.434,0.10922,2.07,7.89,9348000000.0,8228000000.0,1746000000.0,2024-09-30,272750000.0,0.1477,0.22343500012536685,0.16699560770428104,76.12999725341797,94.02669525146484,0.11109123306205076,0.09934000910332272,0.017354028532459535,6.913054151257031,9.648922338836245,0.4318447124856153,0.8096636497732482,0.28354132114500846
PODD,US,2025-02-03,Medical Devices,Healthcare,20065503232.0,12.868,0.21215999,17.598972,128.909,0.48786,3.676,5.87,1164500000.0,1354700000.0,306000000.0,2024-09-30,54550000.0,0.0558,-0.31023435980882785,0.5875143890042231,278.3800048828125,190.5800018310547,0.015250053610018527,0.12146713242299143,0.0027185961582565704,45.23202808906516,47.424191632506385,-1.5286569695803538,1.4606989306757943,0.04622458428872053
EVRG,US,2025-02-03,Utilities - Regulated Electric,Utilities,28577771520.0,0.15,0.14769,1.4845273,137.464,0.08733,0.552,3.7,30155900000.0,-1616900000.0,1414200000.0,2024-09-30,-120475000.0,0.0491,0.03327311590531975,0.1029587314202843,64.16999816894531,57.28081130981445,0.04948601394654862,0.049553242930726375,-0.004215689103528811,17.302702207823057,17.343242748363597,5.212389124515608,1.1202704134525845,0.0023375409736662825
TRMB,US,2025-02-03,Scientific & Technical Instruments,Technology,19285276672.0,4.222,0.40668,3.0956066,32.544,0.28913,1.163,5.98,7556000000.0,324100000.0,417700000.0,2024-09-30,119475000.0,0.0835,0.02325144745789696,1.5013960321256583,74.95999908447266,49.81999969482422,0.021659009984878894,0.05300694153627492,0.006195140574439564,11.829096836868338,12.535116903757968,5.391112500181415,1.5046166106713208,0.0563233731532229
POOL,US,2025-02-03,Industrial Distribution,Industrials,14246705152.0,2.45,0.084189996,9.078958,86.515,0.31463,2.395,11.64,1626690000.0,1013784000.0,635898000.0,2024-09-30,140935250.0,0.3365,0.08287001855112565,0.7351030963115145,344.25,347.436279296875,0.04463474138164013,0.24082721511365004,0.009892480296064458,29.36426116838488,29.574742268041234,3.568810866115042,0.990829169298833,0.007116920842411039
JNPR,US,2025-02-03,Communication Equipment,Technology,12125764608.0,3.72,0.0497,2.4891312,39.109,0.055760004,1.721,0.76,6070100000.0,1477400000.0,331600000.0,2024-09-30,98425000.0,0.0677,0.09141051085057804,0.1250505715455441,34.86000061035156,37.52445983886719,0.027346729111104976,0.043935077840344484,0.008117013910616729,40.973685013620475,45.86842185572574,5.017849854345902,0.9289940684034624,0.10671256267549686
CPT,US,2025-02-03,REIT - Residential,Real Estate,15626813440.0,0.293,0.2216,2.7758653,71.778,0.07229,0.086,3.17,8895842000.0,-415739000.0,303717000.0,2024-09-30,97818250.0,0.0315,0.13171937072686174,0.40676830089770144,113.70999908447266,113.0126953125,0.01943563229740586,0.03581524894214139,0.006259641505005386,35.77823314967591,35.870662171757935,2.7232640099792684,1.006170136638583,0.0025767302995256974
REG,US,2025-02-03,REIT - Retail,Real Estate,17927657472.0,0.66,0.27096,1.9839512,66.82,0.0583,1.023,2.12,12055578000.0,-48054000.0,494725000.0,2024-09-30,192679750.0,0.0382,0.1458705061925653,0.36471046966200965,71.83999633789062,67.1600570678711,0.02759562986813406,0.0412012501494896,0.01074762557801729,33.575469970703125,33.886790725420106,2.3230734992230553,1.0696833724439818,0.009187082873665122
SJM,US,2025-02-03,Packaged Foods,Consumer Defensive,20708575232.0,0.371,0.08771,1.4669944,111.438,0.10090999,0.553,4.95,17964600000.0,-1507700000.0,1637500000.0,2024-10-31,228375000.0,0.0912,0.003325845520969012,0.21531764913562637,106.88999938964844,118.61930847167969,0.07907352300459798,0.09950233640600599,0.011028040193084008,21.518989775686553,21.593939270636046,64.92766766973735,0.9011180453405558,0.0034708579111090237
DVA,US,2025-02-03,Medical Care Facilities,Healthcare,27387848704.0,13.314,0.06534,37.847225,549.552,0.44884,1.371,9.29,13466737000.0,1093014000.0,1884730000.0,2024-09-30,353964000.0,0.1101,-0.03994897216397734,0.479767909244799,176.1999969482422,135.41000366210938,0.06881628492875144,0.1294479555316571,0.01292412572544639,17.533476528336084,18.96663045729195,-4.7477142539337915,1.3012332337566188,0.07556186282971909
KMX,US,2025-02-03,Auto & Truck Dealerships,Consumer Cyclical,31532607488.0,3.387,0.01508,2.2017076,314.637,0.06853,2.254,2.94,22478490000.0,2721344000.0,-269547000.0,2024-11-30,84378250.0,0.0038,0.922563030871383,0.9155934404751309,85.63999938964844,74.69999694824219,-0.008548198879606717,-0.01069637998409037,0.002675904618167427,27.97721067675117,29.1292514930777,0.3157426703470268,1.1464525152388736,0.039549276321099516
BXP,US,2025-02-03,REIT - Office,Real Estate,29650608128.0,8.999,0.10857,1.9703743,205.408,0.058280002,0.983,2.3,23288700000.0,1878997000.0,1023554000.0,2024-09-30,309475750.0,0.043,0.04312281966108836,1.036496404112417,73.13999938964844,63.996551513671875,0.034520506142112675,0.04066935484800218,0.010437416617696699,27.887391038977587,31.799999734629758,7.3742858153879745,1.1428740714884178,0.12303801032398745
AES,US,2025-02-03,Utilities - Diversified,Utilities,41244299264.0,2.786,0.08344,2.277761,352.879,-0.02549,0.851,1.44,39553000000.0,-1849000000.0,2119000000.0,2024-09-30,-1426250000.0,0.0785,-0.04045651748940729,0.19110009282240634,11.0,15.867372512817383,0.05137679722563658,0.056200933587948226,-0.034580536594178465,5.7041666666666675,7.638888888888889,-1.8881726265462604,0.6932464710911901,0.25327272727272726
JBL,US,2025-02-03,Electronic Components,Technology,17597437952.0,19.744,0.048060004,10.497675,207.887,0.60295,1.086,10.57,4543000000.0,794000000.0,1272000000.0,2024-11-30,246750000.0,0.2269,0.08358876209168531,1.1313989651992251,162.41000366210938,97.41400146484375,0.0722832496110852,0.23833614390106803,0.014021927548376788,13.497256732460679,15.365184830852353,1.8381878671679417,1.6672141706520738,0.12156886617081163
JKHY,US,2025-02-03,Information Technology Services,Technology,12856178688.0,0.592,0.17785999,6.6056466,10.28,0.22278,1.112,5.47,2294008000.0,63813000.0,507968000.0,2024-09-30,72254250.0,0.2238,0.06344224146782332,0.07845508922885888,174.08999633789062,162.77017211914062,0.03951158523287632,0.21543959443910288,0.005620196463778335,31.718098050802674,31.826324741844722,5.016582643598181,1.0695448316566525,0.003400540022133089
INCY,US,2025-02-03,Biotechnology,Healthcare,12548761600.0,9.212,0.00797,4.548273,1.151,0.00802,1.87,0.09,2203726000.0,1307058000.0,6074000.0,2024-09-30,4200500.0,0.0772,0.4914754684725801,0.8623641704836433,74.16000366210938,62.0,0.00048403182669435685,0.0017300978926644305,0.00033473422588568423,721.6444851345486,824.0000406901042,16.765842723563647,1.1961290913243448,0.12421790109358764
BEN,US,2025-02-03,Asset Management,Financial Services,13044503552.0,6.32,0.054819997,0.8809494,25.715,0.04321,4.62,0.64,27351100000.0,3131300000.0,1143600000.0,2024-12-31,212150000.0,0.0634,-0.21859652055174839,0.8425218781414624,22.239999771118164,20.81257438659668,0.08766910871243251,0.03751673096606566,0.016263554925972853,24.87499964237213,34.74999964237213,-1.5896867687857712,1.0685847583295967,0.2841726647950522
MGM,US,2025-02-03,Resorts & Casinos,Consumer Cyclical,40359219200.0,9.91,0.052410003,3.1425683,841.031,0.2901,1.243,2.79,37908500000.0,945695000.0,1731256000.0,2024-09-30,332886500.0,-0.0116,2.6922011410313615,1.2334624182834713,34.47999954223633,34.06999969482422,0.04289617178718859,0.04455776268173874,0.00824809068655124,8.806451448830225,12.3584227749951,0.04590452989058865,1.012034043178298,0.28741299685519806
TECH,US,2025-02-03,Biotechnology,Healthcare,11897870336.0,1.18,0.12864,5.384444,18.653,0.07287,4.563,0.95,2087450000.0,506439000.0,227021000.0,2024-09-30,61257500.0,0.1165,-0.011671236982629238,1.2155217859698229,73.55000305175781,77.49542236328125,0.019080809723828546,0.08752147836703883,0.005148610488269486,76.17895058079769,77.4210558439556,-66.33491887722305,0.9490883565608793,0.016043507152129186
IPG,US,2025-02-03,Advertising Agencies,Communication Services,13534822400.0,4.113,0.086540006,2.9034195,111.806,0.21792999,1.094,2.12,7825500000.0,792100000.0,1476400000.0,2024-09-30,230625000.0,0.1532,0.11049879841493766,0.6222110389105884,28.670000076293945,28.918079376220703,0.10908159385970222,0.17132380245079837,0.017039381322063007,11.583490602025446,13.523584941648087,1.2238671492938078,0.9914213078711323,0.14346006240163467
CHRW,US,2025-02-03,Integrated Freight & Logistics,Industrials,14543091712.0,1.114,0.01956,7.1056232,116.88,0.22818,1.49,3.86,2274380000.0,1098149000.0,592771000.0,2024-09-30,53312500.0,0.2868,-0.31268309175111697,0.48926526627375344,99.48999786376953,97.55787658691406,0.04075962743952749,0.1757645375325164,0.003665829870000066,25.48600980926672,25.77461084553615,-0.8243045922691493,1.0198048721892194,0.01119710547712934
AOS,US,2025-02-03,Specialty Industrial Machinery,Industrials,9924186112.0,1.763,0.14413,5.043498,7.471,0.29544002,1.673,3.63,1741700000.0,568300000.0,745500000.0,2024-09-30,120975000.0,0.2661,0.15671405534617847,0.5604273375862701,67.30000305175781,80.87370300292969,0.0751195102133933,0.32272727272727275,0.012189916496398733,18.05427081315642,18.539945744285898,1.1830429442548405,0.8321617602859095,0.026196135513458226
EPAM,US,2025-02-03,Information Technology Services,Technology,12512288768.0,36.295,0.09679,4.0711308,4.654,0.13094,4.562,7.69,1350341000.0,2425810000.0,530566000.0,2024-09-30,143466000.0,0.1706,0.08905054403361808,0.8130784702277669,253.9600067138672,202.25,0.04240359296669327,0.14050444486992178,0.011466007751268676,28.304942355509382,33.02470828528832,3.7085352642900125,1.2556737043948933,0.1429162034985021
ALLE,US,2025-02-03,Security & Protection Services,Industrials,13217823744.0,10.111,0.15359999,7.1537647,162.864,0.40822,1.706,6.5,3111300000.0,770900000.0,763300000.0,2024-09-30,146000000.0,0.2074,0.08413325410408866,0.5466408867971249,132.72999572753906,127.32342529296875,0.057747781691103776,0.1966153212096234,0.011045691244466332,18.864460881159854,20.41999934269832,2.427102049022725,1.0424632813807035,0.07617720429039501
EMN,US,2025-02-03,Specialty Chemicals,Basic Materials,15386912768.0,5.403,0.09471,2.0846312,90.817,0.15925,1.52,7.67,11123000000.0,1347000000.0,1182000000.0,2024-09-30,148750000.0,0.1058,-0.08820361910642555,0.6704963611093249,99.6500015258789,92.66255950927734,0.07681852869525542,0.09478748997594226,0.009667306381911373,12.287744657872086,12.9921775131524,-1.4729755586872435,1.075407392733437,0.05421976836193877
FFIV,US,2025-02-03,Software - Infrastructure,Technology,14810296320.0,18.498,0.20126,5.4564023,6.895,0.19117,1.416,10.05,3503533000.0,619818000.0,667246000.0,2024-09-30,190501750.0,0.1333,0.15713153446102449,0.9420793198790284,297.260009765625,187.13999938964844,0.045052846045959466,0.16182129534934087,0.012862791255752539,27.737513409514925,29.578110424440297,1.8823790225110393,1.5884365220430143,0.06222835023986163
TFX,US,2025-02-03,Medical Instruments & Supplies,Healthcare,10024404992.0,5.575,0.07847,1.8438914,42.669,0.05412,2.423,5.05,5986988000.0,880550000.0,401696000.0,2024-09-30,112509750.0,0.0805,0.057773689702147336,0.7013929703935151,180.24000549316406,232.5737762451172,0.04007180479246144,0.058491995239050736,0.011223583852586629,34.58712980062655,35.69109019666615,6.177741179535498,0.7749799156341821,0.030930979971654754
TAP,US,2025-02-03,Beverages - Brewers,Consumer Defensive,17106119680.0,4.959,0.08028,0.836196,48.838,0.071669996,0.994,4.44,23405800000.0,-18700000.0,1777900000.0,2024-09-30,287475000.0,0.0592,0.004427966872724763,0.3584940295825652,54.75,50.347267150878906,0.1039335649030137,0.07602054123854604,0.016805389262890973,11.214189189189188,12.33108108108108,27.848178262212496,1.087447305450108,0.09057534246575341
APA,US,2025-02-03,Oil & Gas E&P,Energy,15564947456.0,0.173,0.24824,1.5710669,105.032,0.6186,1.238,7.04,15756000000.0,695000000.0,3294000000.0,2024-09-30,205500000.0,0.2535,0.297540655756487,0.37564486942225295,21.93000030517578,27.027172088623047,0.21162936844545682,0.2002309889976293,0.013202742931251177,3.0904829978942874,3.115056861530651,0.10469348646189962,0.8114056562509219,0.007888736780325973
CTLT,US,2025-02-03,Drug Manufacturers - Specialty & Generic,Healthcare,16134355968.0,1.846,-0.0934,3.2527156,139.667,-0.11188,2.512,-2.28,7201000000.0,1509000000.0,-109000000.0,2024-09-30,24750000.0,0.0393,-4.212906395469077,0.2381748595408161,63.47999954223633,59.150001525878906,-0.006755770122847459,-0.012514351320321469,0.0015339936746832535,-27.03245593957734,-27.842105062384356,0.06608764223275446,1.0732036839333468,0.029080025414489275
HII,US,2025-02-03,Aerospace & Defense,Industrials,10528655360.0,0.256,0.05987,1.8313255,67.095,0.17666,0.788,17.69,8453000000.0,-707000000.0,690000000.0,2024-09-30,45750000.0,0.0857,-0.07761728472092233,1.059425238781379,197.25999450683594,253.1276092529297,0.06553543414683487,0.08907823392718822,0.004345284220605356,11.136460967034253,11.150932419832444,-1.4366558247852008,0.7792907106775941,0.0012977796163891127
LKQ,US,2025-02-03,Auto Parts,Consumer Cyclical,15156900864.0,1.358,0.049039997,1.537269,92.384,0.117740005,1.721,2.71,10321000000.0,2155000000.0,1316000000.0,2024-09-30,187000000.0,0.1283,0.08125795814409481,0.5184427543285782,37.38999938964844,38.66897201538086,0.08682513739505317,0.10548252645078551,0.012337614508263633,13.295940734187617,13.797047745257727,1.6979318777357673,0.9669250937101793,0.036319872216311604
QRVO,US,2025-02-03,Semiconductors,Technology,8973470720.0,11.599,-0.03577,2.2399256,57.517,-0.03908,1.899,0.28,3866233000.0,1289002000.0,318698000.0,2024-12-31,120890000.0,0.1039,-1.6168559117373278,1.6907462549630115,82.9800033569336,104.61000061035156,0.035515578079470235,0.06182026619543047,0.013471933410398424,254.93215484619137,296.3571548461914,-1.8329224805675646,0.7932320320503125,0.13978066438618453
CRL,US,2025-02-03,Diagnostics & Research,Healthcare,11023158272.0,4.11,0.10436,2.2139978,72.176,0.11924,1.477,8.01,6509119000.0,482502000.0,527956000.0,2024-09-30,140121000.0,0.0945,0.10188329906131789,1.3854097368688,164.75999450683594,226.39999389648438,0.04789516642803403,0.07551267438552518,0.012711511215068218,20.056179089492627,20.569287703724836,2.0189067190831076,0.7277385112570641,0.02494537592273029
SOLV,US,2025-02-03,Health Information Services,Healthcare,20131166208.0,4.469,0.08764,3.9795423,254.041,0.09747,1.155,0.39,11391000000.0,450000000.0,1250000000.0,2024-09-30,293000000.0,0.1345,-0.004942057813545675,0.8959134147263227,74.05999755859375,56.13999938964844,0.06209277629943057,0.10556540832699941,0.014554546764586526,178.43845527844553,189.89742963741986,-384.24768952910756,1.3192019658669527,0.06034296715260191
RL,US,2025-02-03,Apparel Manufacturing,Consumer Cyclical,16484156416.0,27.21,0.10145,6.1933947,109.237,0.28424,1.723,10.49,3195400000.0,1512200000.0,849400000.0,2024-09-30,235775000.0,0.1202,0.23901226254258315,1.1481057951956295,249.6999969482422,158.5684814453125,0.05152826620691052,0.18043164245050555,0.014303128049133891,21.20972325531384,23.803622206696108,0.995916358159874,1.5747139322536765,0.10897076624970921
PNW,US,2025-02-03,Utilities - Regulated Electric,Utilities,21263609856.0,0.432,0.122609995,1.4865955,168.24,0.09578,0.708,5.32,24044988000.0,-932780000.0,1026350000.0,2024-09-30,-176320750.0,0.0387,0.01115662866418797,0.19659572140685427,86.95999908447266,84.34126281738281,0.0482679096799922,0.04440726736277209,-0.008292136245635977,16.26466148204373,16.34586448956253,14.651257993404098,1.0310492892756418,0.0049678013402502065
FRT,US,2025-02-03,REIT - Retail,Real Estate,14105548800.0,1.174,0.24791001,3.1210248,135.474,0.09324,0.351,3.44,8166525000.0,-14506000.0,411355000.0,2024-09-30,77487250.0,0.0426,0.14314026956311474,0.38316627279488863,108.62999725341797,107.64168548583984,0.029162637046776938,0.05046050555083348,0.005493387821961241,31.237208503900572,31.578487573668014,2.2061218460779926,1.0091814965839432,0.010807327899136633
WBA,US,2025-02-03,Pharmaceutical Retailers,Healthcare,40444768256.0,3.597,-0.05849,0.832575,277.898,-0.75969005,0.68,-10.24,61058000000.0,-9975000000.0,-1744000000.0,2024-11-30,0.0,-0.0138,-1.6472196383268323,-0.19988698457496,10.279999732971191,10.161559104919434,-0.043120533883669286,-0.03414051641446274,0.0,-0.652636692672968,-1.003906223922968,0.006094549874008838,1.0116557534949946,0.34990273282432977
ALB,US,2025-02-03,Specialty Chemicals,Basic Materials,14423149568.0,14.161,-0.28798,1.2005578,35.334,-0.17662,2.444,-16.76,12785576000.0,2758890000.0,-1581542000.0,2024-09-30,-352743750.0,0.0802,-3.9753228027553296,1.4754530103212384,84.19000244140625,82.81183624267578,-0.10965302637566048,-0.10174308979156955,-0.024456776818193502,-4.178341434451446,-5.023269835406101,0.012636130660696108,1.0166421403178625,0.1682028695729714
TPR,US,2025-02-03,Luxury Goods,Consumer Cyclical,18497927168.0,31.348,0.12116,5.705579,295.298,0.29924,4.933,3.45,4583400000.0,7291700000.0,1138900000.0,2024-09-30,296550000.0,0.1602,0.048499951410184934,0.9054639683331834,72.94000244140625,36.34685516357422,0.06156906066590045,0.09590656078685653,0.016031525981625057,12.05565288156703,21.14202969316123,4.359185747291579,2.0067761602248506,0.4297778852582614
HAS,US,2025-02-03,Leisure,Consumer Cyclical,10900962304.0,8.495,-0.14833,6.1779366,305.016,-0.36224997,1.472,-4.64,4208300000.0,968800000.0,482000000.0,2024-09-30,195800000.0,0.0759,-0.700231463822765,0.3846798794869478,57.84000015258789,61.47740936279297,0.044216279862112254,0.0931023159683993,0.017961717006227344,-10.634698308747392,-12.465517274264633,0.1780199536623474,0.9408334012785111,0.14687067734421355
MHK,US,2025-02-03,"Furnishings, Fixtures & Appliances",Consumer Cyclical,9893230592.0,6.717,0.052160002,0.97157913,32.986,0.07457,2.029,8.85,7691800000.0,2850400000.0,741634000.0,2024-09-30,124814500.0,0.0783,-0.1633391687948231,0.9107523026222601,122.30000305175781,147.0,0.07496378388265915,0.07034907324846806,0.012616151907035222,13.060226333531958,13.819209384379414,-0.8460438170674347,0.8319728098759035,0.054922320788147
PAYC,US,2025-02-03,Software - Application,Technology,11354777600.0,5.829,0.25779,7.5836835,5.516,0.32584998,1.192,8.3,1514625000.0,318222000.0,592551000.0,2024-09-30,76327500.0,0.234,0.2524425555470702,0.6779260970141041,207.55999755859375,157.4500732421875,0.05218517005564248,0.32329539781552963,0.006722060324633747,24.30493946489081,25.007228621517317,0.9906106586238586,1.3182591362744422,0.02808344608095539
BIO,US,2025-02-03,Medical Devices,Healthcare,9869091840.0,57.952,-0.30179,1.332193,18.538,-0.09792,6.136,-28.08,7547827000.0,2557677000.0,305987000.0,2024-09-30,55938500.0,0.0322,-0.10056181165845594,0.6138001310317623,360.8800048828125,328.67999267578125,0.031004575188956798,0.030279241886401707,0.005668049391665201,-10.788034361923522,-12.851852025741186,1.2780052202510725,1.097967667410758,0.1605852339167934
GNRC,US,2025-02-03,Specialty Industrial Machinery,Industrials,10252093440.0,3.6,0.07169,3.6127365,65.432,0.123780005,2.034,4.79,3113564000.0,1053901000.0,490156000.0,2024-09-30,146013000.0,0.1531,-0.14113461469394067,1.0058879805709293,149.3300018310547,142.2899932861328,0.04781033287187831,0.11761490498420503,0.014242261919922571,30.423799964729582,31.175365726733755,-2.2089099682837907,1.0494764837803108,0.02410768067941819
HSIC,US,2025-02-03,Medical Distribution,Healthcare,14308503552.0,1.011,0.025120001,2.8618386,60.189,0.06334,1.416,2.44,6458000000.0,1218000000.0,599000000.0,2024-09-30,97750000.0,0.1171,0.032476331912168005,0.4311579517379744,80.0,69.55999755859375,0.04186321775880424,0.07803543512245961,0.006831601896365801,32.37254098360656,32.78688524590164,10.09562451035835,1.1500862968347882,0.0126375
MKTX,US,2025-02-03,Capital Markets,Financial Services,7846373888.0,14.522,0.34320998,6.0226684,5.424,0.21625,14.216,7.39,689898000.0,824249000.0,337921000.0,2024-09-30,72941500.0,0.2771,-0.060169193803912425,0.13142516169516058,220.6300048828125,221.5725860595703,0.043067154946160015,0.22317582110587678,0.009296204978398297,27.890122446929976,29.855210403628217,-4.961876421499754,0.9957459485691772,0.06582060317549897
MOS,US,2025-02-03,Agricultural Inputs,Basic Materials,12988427264.0,0.949,0.0324,0.7251878,35.767,0.03346,1.191,1.13,18320500000.0,795500000.0,800100000.0,2024-09-30,75350000.0,0.1287,-0.427426282820161,0.8080035935121117,27.889999389648438,26.109621047973633,0.061600991693400456,0.041854990583804146,0.005801318240342112,23.841592380219858,24.681415389069414,-0.5774426229997205,1.0681885937143074,0.034026533552102826
DAY,US,2025-02-03,Software - Application,Technology,11898798080.0,3.133,0.03122,4.316582,48.404,0.02194,1.146,0.34,3213100000.0,626000000.0,114400000.0,2024-09-30,45275000.0,0.0052,0.6791961787478998,0.9728918683609523,70.73999786376953,52.959999084472656,0.009614416450371432,0.02979865072543044,0.0038050061607567006,198.84411136402804,208.05881724638095,3.063309596793345,1.3357250582828992,0.04428894677143621
LW,US,2025-02-03,Packaged Foods,Consumer Defensive,15095197696.0,0.847,0.09573,4.7749915,221.158,0.37015,1.193,2.54,5261200000.0,563900000.0,741600000.0,2024-11-30,-31050000.0,0.1545,0.19992191365122333,0.5780756863158012,59.939998626708984,55.78183364868164,0.049128207191119655,0.1273111191224185,-0.0020569455680747913,23.264960089255506,23.59842465618464,1.1803820914476446,1.0745433541001141,0.014130797787882843
FMC,US,2025-02-03,Agricultural Inputs,Basic Materials,10778929152.0,3.338,0.34931,1.4795048,90.927,0.38454,1.481,12.19,6903200000.0,1727100000.0,584700000.0,2024-09-30,123250000.0,0.1383,-0.15648265515811846,0.6813746529092574,55.779998779296875,60.38713455200195,0.05424472057982778,0.06774967266491315,0.011434345495918888,4.302050761222057,4.575881770245847,-0.29242102043974977,0.9237066668772357,0.05984223867066346
PARA,US,2025-02-03,Entertainment,Communication Services,20956690432.0,3.663,-0.18887,0.42980346,91.924,-0.30080998,1.275,-9.06,34325000000.0,2571000000.0,1566000000.0,2024-09-30,190500000.0,0.0575,1.8670000637401623,0.3188788611498311,10.880000114440918,10.433485984802246,0.07472553956366998,0.04244362532523851,0.009090175789833416,-0.796578379077364,-1.2008830148389533,-0.006432153046814705,1.0427962552773904,0.3366727905763655
