ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice,clusterno_kmeans
True.bk,SET,2025-02-04,Telecom Services,Communication Services,819803455488.0,0.49,-0.07373,4.9180326,528.115,-0.19539,0.397,-0.68,598630673000.0,-128593580000.0,24536223000.0,2024-09-30,12371671500.0,0.0189,-2.229470530983326,0.655103041799766,11.600000381469728,9.649999618530272,0.0299293969008638,0.0522006100484499,0.0150910214115108,-16.33823585510254,-17.058824090396655,0.0765151360079773,1.2020726259092271,0.0422413779212235,0
TSC.bk,SET,2025-02-04,Auto Parts,Consumer Cyclical,3389477888.0,1.565,0.11467,2.2629125,0.205,0.21240999,2.245,1.1,1071606000.0,628573000.0,258011000.0,2024-09-30,119215500.0,0.1412,0.0036276323308096,0.2057185272644691,13.300000190734863,13.173202514648438,0.0761211633548205,0.1517551975409648,0.0351722312224153,10.668181991577148,12.09090926430442,33.33002951157905,1.009625425248373,0.1176691712448411,2
TSE.bk,SET,2025-02-04,Utilities - Renewable,Utilities,5609815552.0,0.53,-2.56574,0.39181286,129.385,-0.23607999,0.451,-0.55,7309865000.0,-1954290000.0,-9239629.0,2024-09-30,394920000.0,0.01,-1.0027811284940509,0.8988981515277,0.6700000166893005,0.9900000095367432,-0.0016470468439387,-0.0017252356656381,0.0703980365021455,-0.2545454848896373,-1.218181848526001,0.0121480332438588,0.6767676871062029,0.7910447564149498,0
TSTE.bk,SET,2025-02-04,Farm Products,Consumer Defensive,7514411008.0,0.237,0.03417,1.0391061,34.098,0.023829998,1.233,0.24,4598344000.0,288994000.0,184254080.0,2024-09-30,-74241000.0,0.0539,0.0015599939040182,0.3915263454820613,9.300000190734863,13.76193141937256,0.0245200960932053,0.0377002941069351,-0.0098798162518607,37.7625007947286,38.7500007947286,248.39841165350225,0.6757772515595688,0.02548387044509,0
TSTH.bk,SET,2025-02-04,Steel,Basic Materials,3738230784.0,0.137,0.0013799999,0.38666666,4.821,0.00278,7.293,0.04,6844090000.0,6998915000.0,-158539069.0,2024-12-31,-209480000.0,0.0748,0.7217724500247863,0.8235761328404196,0.5799999833106995,0.5799999833106995,-0.0424101876423903,-0.0114526483953447,-0.0560372037212349,11.074999582767486,14.499999582767488,0.2008943342499363,1.0,0.2362069033484965,0
TTA.bk,SET,2025-02-04,Conglomerates,Industrials,17287802880.0,5.306,0.065809995,0.3133654,41.708,0.072919995,2.48,0.26,24854744000.0,12694534000.0,149392000.0,2024-09-30,-138001500.0,0.0514,-0.2839512215177438,0.8241048390554888,4.300000190734863,5.699999809265137,0.008641468267366,0.0039785585224834,-0.0079825933322997,-3.8692300356351415,16.538462272057167,-0.5824402580012742,0.7543860236179962,1.2339534336376885,0
TTCL.bk,SET,2025-02-04,Engineering & Construction,Industrials,3054066176.0,3.156,0.01214,0.35959595,88.471,0.065960005,0.996,0.31,5082460000.0,827110000.0,84409693.0,2024-09-30,432360500.0,0.0132,0.4281420536270263,0.5306603204364263,1.7999999523162842,3.5,0.0276384623435219,0.0142835592098917,0.1415688053512564,-4.374193702205536,5.806451459084788,0.1356197413894559,0.5142857006617955,1.753333379780806,0
TTI.bk,SET,2025-02-04,Textile Manufacturing,Consumer Cyclical,1682310144.0,7.029,-0.03902,0.56651926,24.89,-0.03216,2.039,-1.51,1871011493.0,749113857.0,-118653053.0,2024-09-30,47423388.5,-0.0142,3.5129032698503244,0.3116145715581513,26.0,25.75,-0.0705298326965328,-0.0452852582033909,0.0281894445379983,-12.563576158940398,-17.218543046357617,-0.0490151356974063,1.0097087378640777,0.2703461538461538,0
TTT.bk,SET,2025-02-04,Textile Manufacturing,Consumer Cyclical,2219278080.0,20.275,0.04593,0.43776092,4.086,0.0626,4.398,8.06,3987056000.0,3882600000.0,385889639.0,2024-09-30,123813500.0,-0.0245,-3.9499655487429712,0.1660455940814102,53.5,48.59508895874024,0.1738807058374586,0.0490351343184505,0.0557899891481828,4.1222084367245655,6.637717121588089,-0.0168044937093197,1.1009342949330598,0.3789719626168224,2
TTW.bk,SET,2025-02-04,Utilities - Regulated Water,Utilities,36594339840.0,0.789,0.52853,2.330453,26.511,0.19149,1.408,0.71,16810336000.0,184676000.0,3170288652.0,2024-09-30,534594000.0,0.1737,-0.0505072401308645,0.2580944470484862,8.949999809265137,8.325531959533691,0.0866333062943976,0.1865423014705726,0.0146086526587823,11.494365928542448,12.605633534176247,-2.4958072350647096,1.0750063602862467,0.0881564264597211,2
TU.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,107536408576.0,3.154,-0.09661999,1.0051122,100.901,0.0915,2.497,1.19,75011491000.0,48278909000.0,8792113000.0,2024-09-30,3388057500.0,0.0698,-0.015744646010839,0.4181289349266137,11.800000190734863,13.522208213806152,0.0817594070364204,0.071312227067152,0.0315061433133647,7.265546378768793,9.91596654683602,-6.297992689076398,0.8726385516447737,0.2672881312727826,0
TVO.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,22522222592.0,0.436,0.04656,1.8458005,13.254,0.14097,2.621,1.79,5081850000.0,5606537000.0,1869623002.0,2024-09-30,413975000.0,0.1781,-0.6640263311625526,0.200160582923,20.799999237060547,18.803571701049805,0.0830123667574486,0.1749209681498246,0.0183807347746863,11.376535886626003,11.620111305620416,-0.1749947368092521,1.1061727829026908,0.0209615392304031,2
TWP.bk,SET,2025-02-04,Building Materials,Basic Materials,696054656.0,0.172,-0.03802,0.24968107,26.57,-0.04664,3.48,-0.41,940200242.0,689707657.0,-146915385.0,2024-09-30,88269518.5,-0.0206,1.7539326630494203,0.2828762626890353,1.399999976158142,1.5,-0.2110687483139255,-0.0901372311221617,0.1268140622853616,-2.99512189306864,-3.4146340881905908,-0.0194684445995426,0.9333333174387614,0.1228571449493875,1
TWPC.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,4784543232.0,1.388,0.00132,0.40467468,55.67,0.00026,1.742,-0.07,4809478000.0,1725378000.0,-19347333.0,2024-09-30,602856000.0,0.0396,-0.7571378626503096,0.4763068761352413,2.319999933242798,3.539999961853028,-0.0040437157868281,-0.0029606364700308,0.1260007425511334,-13.3142847606114,-33.14285618918282,0.4377387240042191,0.6553672198426761,0.5982758792841482,0
TYCN.bk,SET,2025-02-04,Steel,Basic Materials,2701551616.0,0.789,-0.00349,0.24696302,33.644,-0.00392,1.553,-0.37,3665613000.0,916832000.0,-293866308.0,2024-09-30,-526362000.0,0.0586,-1.7457808575891849,0.0157161572935615,1.850000023841858,2.299999952316284,-0.1087768622518889,-0.0641287146927022,-0.1948369214501064,-2.867567632005021,-5.000000064437454,0.0286404793746114,0.8043478531287619,0.4264864809901459,0
UAC.bk,SET,2025-02-04,Chemicals,Basic Materials,3189403392.0,0.409,0.1065,1.1559348,50.143,0.089320004,0.989,0.13,1953496000.0,442281000.0,-456392.0,2024-09-30,157577500.0,0.0103,0.8876883571192816,0.3618779480997925,3.0,3.1516215801239014,-0.0001430963549937,-0.0001904985313741,0.0494065756609065,19.930769230769236,23.07692307692308,0.2599664949060738,0.9518909309797464,0.1363333333333333,0
UBE.bk,SET,2025-02-04,Farm Products,Consumer Defensive,4605577728.0,0.042,0.028350001,0.4021813,31.476,0.03223,1.51,0.07,4685723000.0,1335950000.0,269685963.0,2024-09-30,1010251000.0,0.0454,1.980418351853275,0.6268129878287478,0.6000000238418579,0.7900000214576721,0.0585563807468542,0.0447858864139583,0.219353805247514,7.97142891202654,8.57142891202654,0.0432809002401204,0.7594936804365716,0.06999999721845,0
UMI.bk,SET,2025-02-04,Building Products & Equipment,Industrials,1085679616.0,0.156,0.0141199995,0.33733562,35.464,0.01836,2.221,0.04,1431477000.0,885592000.0,89297582.0,2024-09-30,19418000.0,-0.0186,-2.2169022422455997,1.117897651438187,0.5899999737739563,0.6700000166893005,0.082250399366437,0.0385390258123517,0.0178855711333535,10.849999344348907,14.749999344348907,-0.066534279515221,0.8805969538468792,0.2644067914141425,0
UNIQ.bk,SET,2025-02-04,Engineering & Construction,Industrials,23867271168.0,2.352,0.0161,0.2990556,282.51,0.02,1.27,0.16,8024765000.0,6867181000.0,1604082911.0,2024-09-30,-246004500.0,0.0573,-0.410852011189663,0.6514346393021394,2.299999952316284,2.5799999237060547,0.0672084755609041,0.1077147950308173,-0.0103071900540448,-0.325000298023223,14.374999701976776,-0.3498826660322905,0.8914728760970028,1.0226087168529492,0
UOBKH.bk,SET,2025-02-04,Capital Markets,Financial Services,871642688.0,3.684,0.05723,0.5983008,1.426,0.014359999,3.356,0.12,1771042133.0,2671341415.0,315354561.0,2024-09-30,-248329871.5,0.1268,-0.1777393442885645,0.1651663627892673,5.050000190734863,5.0,0.3617933877511056,0.0709876933390804,-0.2848987032401974,11.383334922790526,42.08333492279053,-2.36769945850971,1.0100000381469727,0.729504922942174,2
UP.bk,SET,2025-02-04,Auto Parts,Consumer Cyclical,120397000.0,12.341,0.07744,0.7020082,0.234,0.08816,4.336,2.28,335359000.0,326826000.0,-1649225.0,2024-09-30,1690500.0,-0.0501,-1.264177691946654,-0.0025965462372851,16.5,17.399999618530273,-0.0136982233776589,-0.0024905804269199,0.014041047534407,1.8241228070175444,7.236842105263158,-0.057245450155978,0.9482758828585368,0.7479393939393939,0
UPF.bk,SET,2025-02-04,Textile Manufacturing,Consumer Cyclical,188208992.0,12.113,0.03944,0.6475159,7.371,0.06407,6.189,2.53,118000000.0,302844000.0,23297018.0,2024-09-30,-2003500.0,0.0866,-1.2838828569820613,-0.0094420710426942,30.25,32.75,0.1237827042822693,0.0553578475634677,-0.0106450811871942,7.168774703557313,11.956521739130435,-0.0931278245060132,0.9236641221374046,0.4004297520661157,2
UPOIC.bk,SET,2025-02-04,Farm Products,Consumer Defensive,2070120448.0,0.394,0.10087,1.3999591,2.782,0.11145,5.704,0.63,1190673000.0,471458000.0,157024919.0,2024-09-30,129237000.0,0.1449,-0.3023054602728076,0.0741434185834038,6.800000190734863,6.25,0.0758530350983712,0.0944720476304214,0.0624297007088932,10.16825427100772,10.793651096404544,-0.3570445299487511,1.088000030517578,0.057941174845382,0
UTP.bk,SET,2025-02-04,Paper & Paper Products,Basic Materials,4509185536.0,2.874,0.20493001,1.1009175,0.149,0.18327999,8.016,1.02,1618381386.49,2995861369.05,735405167.8299999,2024-09-30,132967231.82,0.259,-0.0834522509486239,0.2986406344419678,7.699999809265137,10.456363677978516,0.1630904654418726,0.1593772167593588,0.0294880817740651,4.731372362024644,7.549019420848173,-0.9045914681792836,0.7363936494941944,0.3732467624923598,2
UV.bk,SET,2025-02-04,Utilities - Independent Power Producers,Utilities,25327595520.0,0.651,0.00511,0.21949534,133.63,0.0077899997,1.412,0.01,23704255605.0,3662861784.0,1130377870.0,2024-09-30,965322985.0,0.0204,0.5698103538263817,0.6924943958812549,1.2699999809265137,1.3279999494552612,0.0446302875102136,0.0413042358072519,0.0381134870950434,61.899998092651366,126.99999809265135,2.228811695677745,0.9563253232407584,0.5125984328953065,0
UVAN.bk,SET,2025-02-04,Farm Products,Consumer Defensive,7741259776.0,1.457,0.07948,2.1155498,1.38,0.24781,5.927,1.44,2774967000.0,2498488000.0,1636496415.0,2024-09-30,679071000.0,0.2486,0.1884993658134659,0.1143714460089396,9.649999618530272,8.018180847167969,0.2113992376374684,0.3103271792401755,0.0877209936947606,5.689583068423801,6.701388623979357,0.3555125289180482,1.2035148374008882,0.1509844619270468,2
VARO.bk,SET,2025-02-04,Aluminum,Basic Materials,1419707136.0,0.911,-0.00533,0.6033924,119.136,-0.0162,1.107,0.56,798023000.0,158748000.0,72611002.0,2024-09-30,11806500.0,-0.0454,-22.75399105104297,0.4410609367560394,4.599999904632568,3.1600000858306885,0.0511450567224591,0.0758917253971953,0.0083161517615982,6.587499829701014,8.214285543986728,-0.0036100416518403,1.4556961328130276,0.198043482366717,0
VGI.bk,SET,2025-02-04,Conglomerates,Industrials,22935695360.0,0.55,-0.62517,1.4903846,1.693,-0.12087,4.057,-0.29,18436225000.0,7252722000.0,-1017470995.0,2024-09-30,-9259500.0,-0.0265,0.3788206100286662,1.823043818337605,3.119999885559082,1.7899999618530271,-0.0443618987359971,-0.0396073453302698,-0.0004037156866038,-8.862068570893388,-10.758620295031315,-0.2840030349514824,1.7430167329887674,0.1762820577480386,0
VIBHA.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,38606127104.0,0.125,0.07186,1.9704952,62.64,0.076230004,0.455,0.07,23068504995.0,-3806221418.0,1366320257.0,2024-09-30,261250898.5,0.0613,0.1089940897624487,0.3746952073070718,1.870000004768372,2.039999961853028,0.0353912800763284,0.0709324131553875,0.006767083830922,24.92857149669102,26.714285782405305,2.450984804830129,0.9166666861453092,0.0668449196156463,0
VIH.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,5395328000.0,1.386,0.11647,1.4223813,2.48,0.10799,3.834,0.56,2266383000.0,1321058000.0,428235503.0,2024-09-30,73463500.0,0.2754,-0.4722850062532829,0.351997356715603,7.5,9.899999618530272,0.0793715420081967,0.1193707444944739,0.0136161323278214,10.91785714285714,13.392857142857142,-0.2835757427301144,0.7575757867668917,0.1848,2
VNG.bk,SET,2025-02-04,Lumber & Wood Production,Basic Materials,13311457280.0,1.07,0.03655,0.70385444,121.927,0.06819,1.049,0.32,12218788000.0,399043000.0,1029758956.89,2024-09-30,557261000.0,0.0509,-0.1811164762572968,0.1847913203512041,2.9200000762939453,3.332528114318848,0.0773588447327383,0.0816114082436196,0.0418632602184935,5.781250238418579,9.12500023841858,-0.5038194440938363,0.8762116855811669,0.3664383465900592,0
VPO.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,1027485696.0,0.009,-0.08420999,1.1306043,69.59,-0.17934999,0.926,0.04,566806512.0,49389089.0,38181933.0,2024-09-30,86821555.0,-0.0105,0.9555735542854272,2.093088382504174,0.5699999928474426,0.5,0.0371605494350356,0.0619639817909053,0.0844990400722814,14.024999821186066,14.249999821186066,0.1491250962030038,1.1399999856948853,0.0157894738823423,0
VRANDA.bk,SET,2025-02-04,Real Estate - Development,Real Estate,4182588928.0,0.415,-0.06519,0.81172895,143.624,-0.05128,0.554,-0.22,4571953000.0,-614636000.0,136934367.0,2024-09-30,-123411500.0,0.0109,1.458223935302346,0.4675464290202635,4.539999961853027,5.199999809265137,0.0327391406033961,0.0346028298971247,-0.0295060074332985,-18.749999826604668,-20.636363462968305,-0.1415171083355561,0.8730769477652384,0.0914096923980182,0
W.bk,SET,2025-02-04,Food Distribution,Consumer Defensive,1268126080.0,0.026,-0.61024,2.5423727,219.988,-1.3173699,0.258,-0.68,694596000.0,-276989000.0,-168898188.0,2024-09-30,-23276000.0,-0.446,-0.3386446879991233,1.3138175581165312,0.3100000023841858,0.6100000143051147,-0.1331872206271477,-0.4044429044532299,-0.0183546418349822,-0.4176470623296849,-0.455882356447332,0.0134619668520686,0.5081967133022516,0.0838709670968904,1
WACOAL.bk,SET,2025-02-04,Apparel Manufacturing,Consumer Cyclical,3277314048.0,1.02,0.00397,0.49774358,1.322,0.00253,4.28,-0.45,4166647000.0,1565256000.0,-235119580.0,2024-09-30,-15707500.0,-0.0432,32.39736486962903,0.1532549940183384,22.5,28.0,-0.071741547058477,-0.0410194624717131,-0.0047927967139998,-47.73333333333333,-50.0,-0.0154333539783887,0.8035714285714286,0.0453333333333333,0
WFX.bk,SET,2025-02-04,Textile Manufacturing,Consumer Cyclical,860954112.0,0.197,-0.04645,0.24893136,28.476,-0.07698,1.138,-0.3,1866036761.0,105821448.0,-122942926.0,2024-09-30,-66980546.5,0.0842,1.0428753715220032,1.140987438007484,1.0,1.0399999618530271,-0.142798465430873,-0.0623487659705252,-0.0777980447115862,-2.6766666666666667,-3.333333333333333,-0.0319629116225898,0.9615384968074834,0.197,0
WGE.bk,SET,2025-02-04,Engineering & Construction,Industrials,706449344.0,0.154,-0.045029998,1.532258,112.299,-0.21461001,0.633,-0.21,791219097.34,-425027790.03,-44029866.53999999,2024-09-30,67032393.646,-0.1875,-0.0248345062914767,0.905701250289192,0.699999988079071,0.75,-0.0623255820306912,-0.1202373340411557,0.09488634141332,-2.599999943233672,-3.333333276567005,1.3422184590442248,0.9333333174387614,0.2200000037465777,0
WHA.bk,SET,2025-02-04,Real Estate Services,Real Estate,135826112512.0,0.371,0.32358003,2.1160712,129.26,0.17497998,1.627,0.37,75153775176.0,8798057759.0,5530623607.0,2024-09-30,-918627783.5,0.0497,0.2708272203092158,1.1305103044159617,4.820000171661377,4.940267562866211,0.0407184119806961,0.0658785331260379,-0.0067632634587759,12.02432478827399,13.027027490976694,0.4810087950577176,0.9756556927991452,0.0769709516155727,0
WHABT.bk,SET,2025-02-04,REIT - Office,Real Estate,1800179328.0,0.884,0.69545996,0.6313574,21.874,0.0708,14.833,0.78,2669140956.0,144787619.0,162354301.0,2024-09-30,41964039.0,0.0589,0.0041977074771468,0.0032661819034465,7.199999809265137,7.114853382110596,0.0901878487741416,0.0576966673718788,0.0233110325995255,8.097435652904021,9.230768986237354,21.990024403776456,1.0119674183825953,0.1227777810302782,0
WHAIR.bk,SET,2025-02-04,REIT - Industrial,Real Estate,10034054144.0,0.403,0.53379,0.7002801,51.039,0.05501,11.908,0.5,12667163700.0,206226307.0,763983235.0,2024-09-30,190515205.0,0.0543,0.0694461724705946,0.0880703881588897,6.300000190734863,5.809062004089356,0.0761390385218156,0.059345924778522,0.0189868623654897,11.794000381469726,12.600000381469728,1.8143549072923923,1.0845124714282457,0.0639682520315911,0
WHART.bk,SET,2025-02-04,REIT - Diversified,Real Estate,48575205376.0,0.599,0.65779996,0.9445319,43.139,0.061090004,0.738,0.62,52649771533.0,-1235045589.0,3070312118.0,2024-09-30,816061702.5,0.0526,0.1049607171357276,0.2029069081708124,10.0,9.478961944580078,0.0632073934476245,0.059716590171931,0.0167999640183343,15.162903225806453,16.129032258064516,1.53667321434243,1.0549678391438044,0.0598999999999999,0
WHAUP.bk,SET,2025-02-04,Utilities - Regulated Water,Utilities,33404952576.0,0.301,0.60325,1.0600507,115.481,0.12774,0.305,0.33,29040902511.0,-2615881630.0,720312962.0,2024-09-30,-47891988.0,0.0218,0.2437459553571526,1.2238568105446803,3.900000095367432,3.931463479995728,0.0215630589614281,0.02725874712621,-0.0014336792692951,10.90606089505282,11.818182107174035,0.4848565421262994,0.9919970299130616,0.0771794852922027,0
WICE.bk,SET,2025-02-04,Integrated Freight & Logistics,Industrials,3486596352.0,0.785,0.04267,1.5230634,14.638,0.118590005,2.451,0.23,1092877000.0,943882000.0,216648431.0,2024-09-30,17238000.0,0.2906,-0.4354248037037559,0.7318952133951098,3.5199999809265137,5.949999809265137,0.0621375143915713,0.1063692027382719,0.0049440767613124,11.891304264897885,15.304347743158754,-0.351480843832938,0.5915966544142219,0.2230113648447739,0
WIIK.bk,SET,2025-02-04,Building Products & Equipment,Industrials,1067909056.0,0.146,0.03019,0.41930375,10.857,0.01779,3.71,0.04,1590566000.0,788179000.0,48698864.0,2024-09-30,-20013000.0,0.0563,-0.3901414405868125,0.5743251404445833,1.0199999809265137,0.9800000190734864,0.0456020704444705,0.0204725029374733,-0.0187403598532645,21.84999952316284,25.49999952316284,-0.653609098403088,1.0408162868107331,0.1431372575785554,0
WIN.bk,SET,2025-02-04,Real Estate Services,Real Estate,409237760.0,0.014,0.079629995,0.6163328,27.31,0.01899,0.236,0.01,738617853.0,-100552026.0,16449985.0,2024-09-30,7436681.0,-0.0296,-1.3523659789675977,0.654656219656718,0.4000000059604645,0.4699999988079071,0.040196645099416,0.0257810155377589,0.0181720303620076,38.60000059604645,40.00000059604645,-0.2957779271154295,0.8510638446276844,0.0349999994784593,0
WORK.bk,SET,2025-02-04,Entertainment,Communication Services,1897958272.0,4.854,-0.00215,0.5536712,3.707,-0.00215,6.518,-0.09,2600281000.0,2167709000.0,-82989397.0,2024-09-30,-85041000.0,0.046,-1.1676950282493153,0.6540730028840391,5.550000190734863,9.800000190734863,-0.0437256172721588,-0.0174055308421368,-0.0448065699096676,-7.733335452609591,-61.666668785942925,0.5281059462794633,0.5663265390527192,0.8745945645377163,0
